10.471975511965976 0.0 18.137993642342181
|[ -1.04719755e+01  -1.28244713e-15   1.81379936e+01]| |[ -8.02199865  -6.73125611  18.13799364]| |[ -1.81843946 -10.31288267  18.13799364]| |[  5.23598776  -9.06899682  18.13799364]| |[  9.84043811  -3.58162657  18.13799364]| |[  9.84043811   3.58162657  18.13799364]| |[  5.23598776   9.06899682  18.13799364]| |[ -1.81843946  10.31288267  18.13799364]| |[ -8.02199865   6.73125611  18.13799364]| |[ -1.04719755e+01   1.28244713e-15   1.81379936e+01]|
-3.1415926535897931 -2.4434609527920612 -1.7453292519943295 -1.0471975511965979 -0.34906585039886595 0.34906585039886595 1.0471975511965974 1.7453292519943293 2.4434609527920612 3.1415926535897931
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
372.80310456698857 337.51216274288419 363.16742761800606 332.47627009136869 360.71850498915273 333.44853868360963 359.57811693274584 313.53017674700794 341.13000180587454 372.80310456698868
294.61037748276624 277.21236390131145 307.80011034373149 282.76232898077706 309.27104981259777 303.76458998956997 308.46948494036843 300.71057835830754 305.68364013384246 294.61037748276624
314.97804175502188 312.52460801593281 284.78054553604562 319.13275088326515 307.91422257389945 285.86459305778578 310.97613319356634 297.20513853482754 299.39434868141012 314.97804175502193
315.07324068531818 309.15127291333965 313.01939373812485 311.92923179504635 308.32093912289736 319.81139971274507 294.05373304889827 343.16099598386421 300.18211686736635 315.07324068531818
345.59551524256949 308.51681915411166 324.67702906167267 331.22392743277891 335.94211382102003 307.58912874170909 330.44250849671982 344.7784416091734 281.19152711009099 345.59551524256943
335.8824650107349 296.34703328771644 333.77069402997495 338.93576064976162 334.30607237751002 344.97334459167837 324.65470620216979 317.97848194712924 286.71671667648957 335.88246501073479
322.8478161178366 365.86136788508372 343.28829640301109 355.42643677396427 348.46142466293492 357.00324416972865 358.34101590489627 334.85837391645526 367.48713660544314 322.84781611783649
320.98555726296144 300.258167302061 344.69476094719357 335.89472718802472 339.05193624142743 338.47843431313328 318.1456428668921 327.58425307496202 303.39731374682941 320.98555726296149
341.08395155218074 329.11788008426601 344.5690067240609 324.15600626242144 333.1674456394357 328.14251899878542 335.66720413430147 311.0624855955752 315.84540111783963 341.08395155218068
321.1163923887687 313.79278864279513 326.45210206197243 308.32372029208426 330.79704938392911 307.23600550802388 311.00211145338517 326.14201558123921 300.72901715941094 321.11639238876865
310.06970875260203 335.21645819006363 302.80706039904237 307.66817315253627 328.88982204807724 320.80277784637542 311.63036138842887 337.33109352060359 307.66265664930467 310.06970875260208
274.93204275583673 288.99599908132126 283.96464605908716 269.59340928111072 299.5066242856725 298.17850554261997 282.42118488413774 282.31531211863023 260.02745340912401 274.93204275583685
380.71791938979266 381.49423340195955 406.1065008231871 366.28490908642834 384.63459682157622 394.76482061768644 392.87535627134076 370.83960773216933 397.34478549212201 380.7179193897926
312.7714436399861 317.87362731238159 313.15983135276554 277.50091396589352 331.83997696326628 339.10490410436745 328.24365234776667 333.2019299043082 336.81634222702843 312.77144363998605
366.59237015985553 337.15521104772847 358.19846758969163 329.91185051395104 329.99584738029159 369.29191671384319 360.99294751133851 360.82501265558199 380.57512636831672 366.59237015985548
326.00021550072051 355.10596996867667 305.04943869878105 341.97511596618909 334.39009519982432 307.158446554683 330.20720041817191 310.91563120210992 333.44348951017901 326.00021550072034
327.44917441145304 331.19391608382551 322.21122998304185 320.9675715250051 313.81784227444416 323.32519407598909 374.76350140638641 308.50021704048805 337.75111274557088 327.44917441145299
331.769706671672 332.65102291056695 313.20673688340662 331.54865957261035 338.14886676418604 359.28072247313975 318.44026838531045 329.74344605882931 369.44325023539682 331.76970667167183
358.31563875855306 339.66781293533955 365.68596175511811 354.99856358651465 332.88166517457586 298.87953785229206 342.7384829912678 369.26081943530914 326.1108045401582 358.31563875855318
345.98376355066472 330.96082454821584 353.65166484151752 347.86979163252255 355.42197757049462 345.26131819764242 360.72765670486291 348.18402748610481 340.04428090204181 345.98376355066461
308.91782861874685 327.27979102507771 312.70253185336054 299.88215738261175 339.37407427052722 342.11314493571047 301.02319002928351 326.57656236108704 305.36537786620664 308.9178286187468
352.15101160194655 340.83924035964964 348.33760602873389 361.50197924089821 319.047782568397 345.32815947459659 337.40918215697326 294.25583843536134 364.46619284658334 352.15101160194661
342.14350276619138 354.78740806578702 375.93124439362754 315.05211088258693 308.23027240446305 346.23036572715165 346.61462058079394 326.56603246307014 337.64676152176992 342.14350276619138
344.58235405787974 347.39302012192485 357.72408687249685 335.99685059377947 357.85643210628552 369.87625204240032 359.49141727243745 325.74261830969738 340.82806357082518 344.58235405787974
363.64092486479063 318.12108402711357 332.52326950268457 350.63144601080529 313.94731329337446 339.62397032181775 328.49465231514438 309.38527778611211 345.09685209261522 363.64092486479058
337.51188044655339 354.32618633006314 318.15986384118298 346.60866717828497 328.78646043725007 317.66246590972429 306.33063967432867 342.29705398430929 306.30807229152651 337.51188044655333
