10.471975511965976 0.0 18.137993642342181
|[  6.41223565e-16  -1.04719755e+01   1.81379936e+01]| |[  0.84264394 -10.43801812  18.13799364]| |[  1.679823   -10.33636618  18.13799364]| |[  2.50610778 -10.16767894  18.13799364]| |[  3.31613948  -9.93305039  18.13799364]| |[  4.10466474  -9.63400221  18.13799364]| |[  4.86656968  -9.27247382  18.13799364]| |[  5.59691304  -8.85080988  18.13799364]| |[  6.29095828  -8.37174504  18.13799364]| |[  6.94420424  -7.83838623  18.13799364]| |[  7.55241437  -7.25419247  18.13799364]| |[  8.11164419  -6.62295249  18.13799364]| |[  8.61826689  -5.94876012  18.13799364]| |[  9.06899682  -5.23598776  18.13799364]| |[  9.46091083  -4.48925801  18.13799364]| |[  9.7914672   -3.71341369  18.13799364]| |[ 10.05852214  -2.91348647  18.13799364]| |[ 10.26034372  -2.09466417  18.13799364]| |[ 10.39562302  -1.26225716  18.13799364]| |[ 10.46348272  -0.42166394  18.13799364]| |[ 10.46348272   0.42166394  18.13799364]| |[ 10.39562302   1.26225716  18.13799364]| |[ 10.26034372   2.09466417  18.13799364]| |[ 10.05852214   2.91348647  18.13799364]| |[  9.7914672    3.71341369  18.13799364]| |[  9.46091083   4.48925801  18.13799364]| |[  9.06899682   5.23598776  18.13799364]| |[  8.61826689   5.94876012  18.13799364]| |[  8.11164419   6.62295249  18.13799364]| |[  7.55241437   7.25419247  18.13799364]| |[  6.94420424   7.83838623  18.13799364]| |[  6.29095828   8.37174504  18.13799364]| |[  5.59691304   8.85080988  18.13799364]| |[  4.86656968   9.27247382  18.13799364]| |[  4.10466474   9.63400221  18.13799364]| |[  3.31613948   9.93305039  18.13799364]| |[  2.50610778  10.16767894  18.13799364]| |[  1.679823    10.33636618  18.13799364]| |[  0.84264394  10.43801812  18.13799364]| |[  6.41223565e-16   1.04719755e+01   1.81379936e+01]|
-1.5707963267948966 -1.4902426690105428 -1.4096890112261893 -1.3291353534418355 -1.248581695657482 -1.1680280378731283 -1.0874743800887745 -1.0069207223044208 -0.92636706452006723 -0.84581340673571359 -0.76525974895135995 -0.6847060911670062 -0.60415243338265257 -0.52359877559829893 -0.44304511781394518 -0.36249146002959165 -0.2819378022452379 -0.20138414446088415 -0.12083048667653062 -0.040276828892176875 0.040276828892176653 0.1208304866765304 0.20138414446088415 0.28193780224523768 0.36249146002959143 0.44304511781394496 0.5235987755982987 0.60415243338265245 0.6847060911670062 0.76525974895135995 0.84581340673571326 0.92636706452006701 1.0069207223044208 1.0874743800887745 1.1680280378731283 1.2485816956574816 1.3291353534418353 1.4096890112261891 1.4902426690105428 1.5707963267948966
500 501 502 503 504 505 506 507 508 509 510 511 512 513 514 515 516 517 518 519 520 521 522 523 524 525 526 527 528 529 530 531 532 533 534 535 536 537 538 539 540 541 542 543 544 545 546 547 548 549 550 551 552 553 554 555 556 557 558 559 560 561 562 563 564 565 566 567 568 569 570 571 572 573 574 575 576 577 578 579 580 581 582 583 584 585 586 587 588 589 590 591 592 593 594 595 596 597 598 599 600 601 602 603 604 605 606 607 608 609 610 611 612 613 614 615 616 617 618 619 620 621 622 623 624 625 626 627 628 629 630 631 632 633 634 635 636 637 638 639 640 641 642 643 644 645 646 647 648 649 650 651 652 653 654 655 656 657 658 659 660 661 662 663 664 665 666 667 668 669 670 671 672 673 674 675 676 677 678 679 680 681 682 683 684 685 686 687 688 689 690 691 692 693 694 695 696 697 698 699 700 701 702 703 704 705 706 707 708 709 710 711 712 713 714 715 716 717 718 719 720 721 722 723 724 725 726 727 728 729 730 731 732 733 734 735 736 737 738 739 740 741 742 743 744 745 746 747 748 749 750 751 752 753 754 755 756 757 758 759 760 761 762 763 764 765 766 767 768 769 770 771 772 773 774 775 776 777 778 779 780 781 782 783 784 785 786 787 788 789 790 791 792 793 794 795 796 797 798 799 800 801 802 803 804 805 806 807 808 809 810 811 812 813 814 815 816 817 818 819 820 821 822 823 824 825 826 827 828 829 830 831 832 833 834 835 836 837 838 839 840 841 842 843 844 845 846 847 848 849 850 851 852 853 854 855 856 857 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 879 880 881 882 883 884 885 886 887 888 889 890 891 892 893 894 895 896 897 898 899 900 901 902 903 904 905 906 907 908 909 910 911 912 913 914 915 916 917 918 919 920 921 922 923 924 925 926 927 928 929 930 931 932 933 934 935 936 937 938 939 940 941 942 943 944 945 946 947 948 949 950 951 952 953 954 955 956 957 958 959 960 961 962 963 964 965 966 967 968 969 970 971 972 973 974 975 976 977 978 979 980 981 982 983 984 985 986 987 988 989 990 991 992 993 994 995 996 997 998 999 1000
298.16158516347605 303.70434365838969 307.95795106571978 307.2927792265358 312.84949494209536 315.75900944609418 311.45928448387167 309.58646272000567 308.85629959479314 316.84679572006439 324.95453637600593 311.98939077291931 301.83482297686794 310.52996650585709 318.67301930205412 316.71659310973348 307.16756651102844 303.00769684290879 309.55107475058014 310.34253041875724 304.38165292728792 307.55973035488699 315.54450431640578 312.82210885480652 303.8625379173514 307.29681293340883 317.71126367567365 315.70885338065011 308.54290706727187 301.17646455680347 293.83156885338519 298.11648746604641 307.58443095172458 311.50006724705531 303.94037179308214 290.01744920422237 290.94709159975991 298.97577104911915 289.57934648997093 277.57524479870602
331.06997075491154 335.41933784764711 347.89823825163381 349.40262742662725 341.43734681341016 341.14757808664558 349.21742748099405 351.71126780839609 346.49469064025129 344.42005975220849 348.33023116254543 350.11040387696386 348.43093618386132 349.89363821127836 349.75936242036278 337.56805964447472 323.2839435993348 321.91374922305698 321.36338892589634 308.0399483486047 297.44859250268661 300.78221459003436 301.47808149867132 290.58214463250039 284.43085303523372 292.67211651213461 302.81237918941997 305.96055092560209 307.05265959507182 308.62797115988906 310.01765270100225 313.80184945221157 322.67962922495281 331.78535345132866 329.34707753880934 318.01488559001666 316.34417910771884 324.69642560899769 324.82748380187627 317.99799738699573
288.25965718525816 281.6716019377792 282.60212397549969 299.69823263725675 309.35611658508049 304.65337264796659 304.68328917930057 309.70416783067748 314.60469562665963 318.0023937547864 314.05263086322486 309.6521648436418 303.0070632317387 295.47283258445378 298.54899221109071 300.56757721606323 292.8074995888399 285.69840068565969 284.7940280452388 285.91542063779201 283.38021963265106 278.32255001638703 278.35432095699849 285.02163500770439 290.49557145746553 291.00035989152991 293.45785419492063 301.41360228778433 306.37455269170454 303.40028034629205 296.82689782422295 289.99055260794603 287.8840973297045 295.03747325849241 303.05819272170811 299.54982951104404 291.29337461743006 294.34558807029447 300.28439417423306 293.12198935838677
317.24998286283477 326.61314281993594 348.08621446883558 347.41029212692098 338.68487377515612 344.15982771475211 354.39007496923278 350.1052026124791 328.27289237302153 326.15429204415716 343.65128267362917 342.47806429789296 335.57396766644894 326.29288831097813 312.72079514169269 315.46322561679449 319.00503322298141 309.23556574722829 301.6371340097902 300.48804659212067 299.51433301846072 297.60692544282767 297.13884156270365 302.03697017354938 311.97767742269576 320.46190531426083 323.58814387789164 323.4461492605036 323.36019907105805 325.7058273861241 331.06199930410617 336.80320017087058 340.09640350978668 340.97442619463231 339.00879892864083 333.55998865934396 329.41276444014954 328.94145113252881 323.82588207985367 313.19664344530327
319.28599731781924 308.01969694833491 304.57811239555542 310.06783854608801 303.09009829956574 284.09868687362217 278.56770720050861 293.63077588565966 305.3109854976372 293.89285833679651 271.17808131760853 263.52291683579944 275.77533023972506 287.61380787967715 289.69165849923655 296.39061979197533 308.77853685547836 308.02290576559432 300.23218679753893 308.6866075063038 322.50261796618082 320.06061501137197 316.86680924463246 329.39754496829016 338.60714991817053 332.40948696615465 327.88704174714746 334.17427493798652 341.81855391085548 338.78166594421856 323.62211340376007 313.37022448891565 317.83237599563137 320.97146913647845 310.85201133189378 303.38089405439598 311.8766222505551 318.65068278000228 312.77456754105009 312.9900268817824
286.30775376104157 294.49772721565364 295.28866724714362 283.66668448311634 279.35504050712512 283.42281761760535 282.20176496838099 277.8506268110491 276.27206859197452 278.23760279003687 278.95691568699294 272.77345862450733 270.81294987013416 278.99229625912642 283.93145130234535 281.1736068695173 282.63609139118518 292.89965138678838 298.73237051517128 294.9985359261359 296.47092629298839 306.39890843736146 309.13581738780363 303.26347075009193 301.79655430300909 304.26501373551503 306.85636109576808 312.05333949356066 313.46268545326046 312.43051044174297 316.94347819528946 322.48932731454158 328.38869802661958 331.42944426689104 328.42619775801023 329.83709734359405 331.79878506316487 323.77422206223122 316.09279214318275 314.58284876574476
308.45005437067522 322.45838857395705 322.38927807600948 315.66164678389384 321.69650919993279 317.65579081570786 311.18350998409488 315.77419915735999 313.66227925516267 315.78196908204831 312.13048673716435 305.14180849837908 318.91636587809171 331.40876181612492 333.64146589994522 332.90410940763553 334.36399014174987 342.42401341383976 342.62612869078202 335.39928609053692 339.8253592204988 347.06711670857146 340.11927653411232 333.50866924534836 342.13090595836729 347.91029034408336 341.20441299846658 348.40892985403616 370.12399605075541 376.60915973617085 360.49149093455344 336.34053361647454 330.48417776439442 345.15476070869033 351.8579782329586 339.70925239302818 326.55477731943984 329.64868847111092 336.27067464456923 326.21497437550954
337.48719807815553 346.66416025791386 352.3451826393441 337.77890888078986 326.51820626060004 329.35622148993627 330.06424757833503 335.23154108666506 339.68337026672953 332.10917082363636 326.70933005751527 318.1985637581576 320.27572212817068 337.68199809202616 335.03109251494851 326.9545261791236 332.92311551605445 334.52427193600266 330.95336345550231 330.97129121030781 330.94346067858294 327.05152071642942 323.21671744165724 325.45054023172861 329.61126948039453 326.04300600307886 318.11105398823889 318.23314170879178 327.45021570757774 335.00281913166486 335.27369241611603 333.84102454243742 336.97286425685331 342.54847571621229 345.22602413012413 344.58304027225984 341.6458504392312 336.05153276865565 332.20014205079923 333.22838004146377
