10.471975511965976 0.0 18.137993642342181
|[ -1.04719755e+01  -1.28244713e-15   1.81379936e+01]| |[ -8.02199865  -6.73125611  18.13799364]| |[ -1.81843946 -10.31288267  18.13799364]| |[  5.23598776  -9.06899682  18.13799364]| |[  9.84043811  -3.58162657  18.13799364]| |[  9.84043811   3.58162657  18.13799364]| |[  5.23598776   9.06899682  18.13799364]| |[ -1.81843946  10.31288267  18.13799364]| |[ -8.02199865   6.73125611  18.13799364]| |[ -1.04719755e+01   1.28244713e-15   1.81379936e+01]|
-3.1415926535897931 -2.4434609527920612 -1.7453292519943295 -1.0471975511965979 -0.34906585039886595 0.34906585039886595 1.0471975511965974 1.7453292519943293 2.4434609527920612 3.1415926535897931
214369.01566170211 213384.59969867198 216399.57110581984 214772.22626070242 216959.84124872132 213060.42084122423 217479.5133938519 216066.64130432546 212961.02708942638 214369.01566170211
221937.27659718934 229368.01533485643 226781.75170764528 228249.83454413962 227594.70880622807 224409.44703953457 225910.77823571805 223786.8418029891 225543.78275031957 221937.27659718925
224518.79018259977 227525.79584096809 228346.18718810807 228068.00812661549 226888.42217053415 227493.68385213532 227390.12960768488 226104.01434896953 225841.47514166601 224518.79018259974
226470.27657107837 224587.160125536 227239.66255388476 230185.81915944457 225141.60662778901 221264.08285187455 225958.71469571206 222054.14239131473 225076.86119645115 226470.27657107843
226250.19806619463 223773.02923419853 223052.41019319269 222162.12574261136 223801.64016408846 224448.54181742665 225656.09475573184 224942.85037126913 228933.5588254536 226250.1980661946
245953.54771723496 244805.78254769376 242464.85444619364 242330.38032636195 243260.85307401684 246700.82406730595 244908.02485705508 243609.06821600292 246202.97142529333 245953.54771723499
222592.44592801604 221073.9872928019 217130.70572184303 219797.65118789504 218031.94635506757 216575.28002597834 220231.39121051409 223490.98215438818 219960.05402565273 222592.44592801601
226145.44236828209 225681.735347243 228134.62109401234 224105.61519096687 226673.54936943867 227064.43620467195 224169.32047888491 225092.4132565351 224027.42001211422 226145.44236828215
220602.40643408016 218287.94378731024 214559.91815584316 212882.37115611913 218722.19265609328 219587.73343600315 221841.97175713288 217576.15405364026 218441.29226277489 220602.40643408019
222208.92131434381 223356.25727039578 222052.95785481928 222395.71837888958 223904.41604855703 222734.06337997594 223386.62249772955 226346.79392468644 225122.06458677302 222208.92131434375
233161.85315970323 229413.37872169755 233713.71262555171 232922.11005656258 228798.45468872288 234822.15325136905 236962.14028461784 230883.44571163238 229986.97658546452 233161.85315970317
