10.471975511965976 0.0 18.137993642342181
|[ -1.04719755e+01  -1.28244713e-15   1.81379936e+01]| |[ -8.02199865  -6.73125611  18.13799364]| |[ -1.81843946 -10.31288267  18.13799364]| |[  5.23598776  -9.06899682  18.13799364]| |[  9.84043811  -3.58162657  18.13799364]| |[  9.84043811   3.58162657  18.13799364]| |[  5.23598776   9.06899682  18.13799364]| |[ -1.81843946  10.31288267  18.13799364]| |[ -8.02199865   6.73125611  18.13799364]| |[ -1.04719755e+01   1.28244713e-15   1.81379936e+01]|
-3.1415926535897931 -2.4434609527920612 -1.7453292519943295 -1.0471975511965979 -0.34906585039886595 0.34906585039886595 1.0471975511965974 1.7453292519943293 2.4434609527920612 3.1415926535897931
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
239705.3743837061 239117.03554302271 235550.48783632653 235733.94774375448 241532.71975718372 239015.18662450361 239870.66746237307 238238.20177574875 240783.82249426024 239705.37438370616
224252.44860475764 218165.35639489611 219924.17883159325 221845.0583943284 220626.85987819283 217938.75601759265 219240.1737250869 219707.25273494504 224117.75875596763 224252.44860475761
217644.32090520303 218319.40482863502 220414.84968140526 219923.66136519774 214281.80192096965 219369.67620405444 219764.16381085222 217812.53516565447 214964.11043219158 217644.32090520306
215688.90970908152 216354.61170030537 213286.69214436586 214614.67091540864 215152.66586730324 216416.05404585911 215907.21541150907 216912.87183556045 214082.47419056355 215688.90970908155
228354.82468254762 228229.59208178829 229581.04135357254 229283.27252275235 223965.40917216672 230220.34487302374 228457.58540781698 226704.93104644149 228859.04945069828 228354.82468254765
220003.0596383349 223933.40817823898 222889.61365954258 221582.42290998617 224705.64537484929 223664.8304431483 226235.41155814606 221337.62103596571 221760.16160700013 220003.05963833487
223569.83675498486 224540.34728660603 222795.76317832852 226395.67890328946 225547.86234704719 225035.69889056115 226671.98322196963 232614.4231432956 226984.09050344815 223569.83675498475
235200.74036886191 234146.10892106642 235225.67381322299 236581.79523308389 236309.55138659169 237884.24314877126 234548.70150776743 232992.83338773614 233818.12280612811 235200.74036886194
228975.20167526687 232694.21179348911 230132.98337205921 231694.24353775394 231277.51185035505 231657.92703712944 228290.10022928004 228972.63718598732 227525.87430602158 228975.20167526693
225557.76955711495 221760.95514249461 221818.02598348618 226956.82359654334 223616.97018373615 225027.26066762075 222940.11705757657 222112.99602526534 223520.03630644863 225557.76955711495
232111.61993452156 229436.41609927619 230959.67406005843 234617.19502070808 232845.25545669167 229864.52234025366 234282.99521350558 235512.24022630235 229985.94790065315 232111.61993452159
229569.56716262421 230197.70888921877 227952.5138620871 229403.81902152061 229746.60916857616 225490.67819514551 225282.60406344052 228323.00443992409 224522.06299329639 229569.56716262418
227837.56113357597 223967.34625217118 226402.62584475018 227728.35006821158 231459.11770419101 230370.76742648165 225866.66092344088 225798.42939252476 226008.88796164695 227837.561133576
248080.56065755861 249211.89220713542 243530.47580770988 244618.9701375083 252089.71461114721 245689.14278997559 251230.96740948531 244845.31435943767 244070.25052028702 248080.5606575587
233869.87752984214 236532.5866354882 237872.238771798 234977.4894826416 236458.02366361191 237019.02292572887 233871.84505701062 235077.56464518671 235341.23371770201 233869.87752984199
230617.15562653332 229007.41410741335 227287.17765336618 231414.57778151613 231678.14187555495 230311.2261279829 228722.41554252361 232657.31152817982 227891.63951210323 230617.15562653335
222712.23763642163 222656.31971850537 219360.7998513263 223945.37292833894 224032.04070224322 222060.18622233372 224289.37606347437 219431.53056798919 222183.67322700174 222712.23763642166
223035.3408437997 222009.77189767835 224375.11098686868 224274.60945126365 220428.22491790305 224702.45130108763 223463.23395821828 223241.93891396618 227609.42555892054 223035.3408437997
239429.60928533456 240454.87398859457 238626.85411537858 238412.20207228654 235086.80757274179 237136.95435864871 238384.04053642388 240932.96323500935 241313.44319966596 239429.60928533453
224990.43486829841 224108.60244503108 224743.01013641714 220606.06082891658 220876.51204140901 219294.74322036278 219402.71670382461 222428.62596990715 222410.05463915245 224990.43486829841
228878.01128232022 221979.77722501662 224705.3800609381 230623.43167170172 227484.58747426423 227551.09292468784 229518.28893414987 229932.98443036148 231551.51576044844 228878.01128232016
221780.47858303596 224482.0949737035 227941.73328069234 223933.59216666585 225444.43153575098 226351.63950278709 224765.19136358192 225408.49051492938 225919.37791638164 221780.47858303602
221191.39499660334 221402.16488598331 229936.59498571203 226663.81428499261 225100.77714550411 222308.89096003363 222902.03844325946 226431.17305409128 224023.39349919715 221191.39499660331
229552.7677388188 231150.7854662092 234630.87919355315 234418.98208481417 230911.42700960682 234424.82509989751 232326.4812161857 232301.22010101003 229841.233528476 229552.76773881871
222760.14634402169 227243.11934318597 225433.51737417016 225098.51840337674 226227.31312389902 224627.73718670098 225882.11347008633 224630.24572538471 224951.12791071521 222760.14634402175
