10.471975511965976 0.0 18.137993642342181
|[  6.41223565e-16  -1.04719755e+01   1.81379936e+01]| |[  1.36686709 -10.38238631  18.13799364]| |[  2.7103467  -10.1151516   18.13799364]| |[  4.00745153  -9.67484384  18.13799364]| |[  5.23598776  -9.06899682  18.13799364]| |[  6.37493478  -8.30797675  18.13799364]| |[  7.4048049   -7.4048049   18.13799364]| |[  8.30797675  -6.37493478  18.13799364]| |[  9.06899682  -5.23598776  18.13799364]| |[  9.67484384  -4.00745153  18.13799364]| |[ 10.1151516   -2.7103467   18.13799364]| |[ 10.38238631  -1.36686709  18.13799364]| |[ 10.47197551   0.          18.13799364]| |[ 10.38238631   1.36686709  18.13799364]| |[ 10.1151516    2.7103467   18.13799364]| |[  9.67484384   4.00745153  18.13799364]| |[  9.06899682   5.23598776  18.13799364]| |[  8.30797675   6.37493478  18.13799364]| |[  7.4048049    7.4048049   18.13799364]| |[  6.37493478   8.30797675  18.13799364]| |[  5.23598776   9.06899682  18.13799364]| |[  4.00745153   9.67484384  18.13799364]| |[  2.7103467   10.1151516   18.13799364]| |[  1.36686709  10.38238631  18.13799364]| |[  6.41223565e-16   1.04719755e+01   1.81379936e+01]|
-1.5707963267948966 -1.4398966328953218 -1.3089969389957472 -1.1780972450961724 -1.0471975511965979 -0.91629785729702307 -0.78539816339744828 -0.6544984694978736 -0.52359877559829893 -0.39269908169872414 -0.26179938779914957 -0.13089969389957479 0.0 0.13089969389957457 0.26179938779914935 0.39269908169872392 0.5235987755982987 0.65449846949787327 0.78539816339744828 0.91629785729702284 1.0471975511965974 1.1780972450961724 1.308996938995747 1.4398966328953215 1.5707963267948966
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 400 401 402 403 404 405 406 407 408 409 410 411 412 413 414 415 416 417 418 419 420 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 451 452 453 454 455 456 457 458 459 460 461 462 463 464 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 496 497 498 499
289.08136924200585 290.58825786535232 280.86929628286578 289.57589085270428 308.04057247640861 285.63494222085149 287.09089623750407 320.53024469849447 303.52278679158832 296.52360123940247 316.68622552976001 298.59404472958136 319.32128455378984 309.16070477774679 317.91282898092993 311.51880041059854 302.1510487630195 324.17875106573678 346.64532091586943 324.2181507020868 325.36169282621631 350.64916109932688 315.55629068578247 344.41320376605648 331.83857460813527
356.77438176836307 350.6860149423311 356.13531961969954 349.06296029773551 347.53186213692561 359.6279077626445 336.27048796965175 328.13470181592385 335.1614983530452 329.24711159115037 326.29986192939083 318.51743104324589 307.41611123247338 312.6201980451367 302.01908264858378 295.58590265602601 305.66762113261854 309.48338545491555 310.666259987822 311.39482499822856 325.15781621450219 309.92710657899386 310.39317967197013 318.92675091695281 307.91668533623971
326.87531750954122 312.30740207280155 327.77365254807052 309.34761312126847 315.01263445226266 310.06751552456183 295.60625510697776 302.75311534078111 307.78071096319934 298.12624930394344 308.79453424400992 313.73140737854641 305.16001687757239 315.52828584570585 299.32283956640066 292.84608126249486 283.4543931173958 282.67907031710638 295.78632933969561 292.71495789510072 302.09170555121835 320.0393061070298 317.40449220109036 322.83176922021113 319.94203083073387
356.53860061907824 357.56839323594733 341.75453217839794 351.00723905094526 337.45352245689446 337.55646572317966 353.46073894353759 349.16412865127222 336.38134116410299 332.79263013535149 346.92531623602559 346.71555061459009 351.1819950003877 348.23682624103367 338.04382794840234 338.9445509620449 325.66443087516774 333.6174551678489 330.77982292079002 324.62462322505019 331.55396032914962 311.739583589956 317.35761918488851 307.17951188209338 310.09373073797792
318.58008053980495 317.02047860036726 321.02627912368638 321.61612541702817 317.82534890278981 313.46167494653065 311.03884504363305 302.4751558876593 303.64669164505062 298.50000888544315 299.84798887392355 302.60881599977819 297.19160382212209 312.24422603478888 303.51831043829191 314.43252906933083 311.97095933333748 312.06838176449821 326.6591174029507 319.64855531022749 319.96965769947661 326.02610295758888 328.16874774308002 345.92572975802727 336.77951742308056
309.44599370011804 318.65063249839125 305.41417541695432 326.61454344857509 334.44820644496974 335.56231007381984 345.58542779466063 340.30050390863113 343.86944554211499 346.28977931462009 363.61286920519728 354.79584192068205 359.46829891909226 358.87692088802277 340.55123759228758 341.60850448831502 336.03906355653493 335.93287958650802 338.43688206429516 329.19977730559765 331.95431332415166 318.74328609714468 328.95320794963152 323.15954324588546 318.27432752935044
293.22543338745658 292.24786452245377 283.86323982197172 285.4416160681867 293.23297651916602 301.66943775598759 307.87651780077283 297.20320927998267 313.22553523071838 317.27831085210948 303.41353028906587 327.65215539308718 309.36076644975924 317.89768556909837 313.5279349505937 305.05982219964756 304.17821135694982 309.07937658725803 314.31919558157199 295.93586905664046 290.293820576553 292.30077199845857 278.58377444453117 292.66925557409161 280.65059549633906
313.47514118553511 327.59708538796735 314.85793603505402 320.8432988996791 321.77002157642966 312.22818624221981 327.19625295823232 334.89193692126787 321.97830929075752 321.26245067105521 331.82138846132955 318.1666386732843 324.17514549911851 315.76958945634902 304.21768339133325 308.78384538235434 294.20393119349785 301.90916959660797 303.25499496981234 286.41615032123713 291.68779088121954 298.05564284969051 289.35105424206523 309.23028863802989 293.35270056332035
