10.471975511965976 0.0 18.137993642342181
|[ -1.04719755e+01  -1.28244713e-15   1.81379936e+01]| |[ -8.02199865  -6.73125611  18.13799364]| |[ -1.81843946 -10.31288267  18.13799364]| |[  5.23598776  -9.06899682  18.13799364]| |[  9.84043811  -3.58162657  18.13799364]| |[  9.84043811   3.58162657  18.13799364]| |[  5.23598776   9.06899682  18.13799364]| |[ -1.81843946  10.31288267  18.13799364]| |[ -8.02199865   6.73125611  18.13799364]| |[ -1.04719755e+01   1.28244713e-15   1.81379936e+01]|
-3.1415926535897931 -2.4434609527920612 -1.7453292519943295 -1.0471975511965979 -0.34906585039886595 0.34906585039886595 1.0471975511965974 1.7453292519943293 2.4434609527920612 3.1415926535897931
50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
243908.03100327906 244351.36435658362 241573.35733927248 242803.33604191768 241231.3562684262 239615.65157182852 241739.96665207052 245170.26020449333 245203.39302762374 243908.031003279
231175.64562529878 232031.96166178596 229195.46814267113 234357.92699154458 229543.49352967762 234057.98378910855 234192.5760064651 233924.84078981006 233084.89730338124 231175.64562529881
231864.79351686346 227410.1510539492 229926.56805794366 230947.39172639689 232768.97495628629 230316.71068318389 234252.99635813019 228502.83367058667 235137.10207984381 231864.79351686343
238818.34386818667 239638.7246690834 237102.04242169647 234721.22389289233 239267.64878006198 240764.8805187908 241133.25208266007 233941.97425758807 239478.7901184872 238818.34386818667
233101.36179516654 233051.6318083957 230836.85576817195 232001.42478018979 236057.49204972526 232569.18004150913 231927.93848776506 233709.53361023747 233503.2049434584 233101.36179516657
218855.01202768422 222872.49392117996 224853.45858555459 223695.31785959844 221956.08603067973 221997.07826401052 219243.70159017327 224377.39068832691 221905.71337111798 218855.01202768419
229354.04832958561 232546.58065086656 230493.03688305189 229628.11453040101 227483.41955720636 227610.08531768955 233305.11441673787 231271.34907895312 230640.088929613 229354.04832958561
229194.26254528551 232722.30029511935 228830.8973066262 228775.60213011899 233666.76291967661 232426.51947546945 232023.94407123112 228400.61149705411 228059.14107948801 229194.26254528557
226490.94600590182 227416.30547505949 223065.87637885674 229623.21490253415 227382.45137585112 223375.27908484716 224383.96633483696 220230.59393306228 226577.40967946121 226490.94600590176
218449.5640454485 215470.82616453365 217503.6712781699 214154.54394786563 218239.82157700404 216271.67398803667 219533.92441186414 219668.97270754969 217278.39165191227 218449.56404544844
233517.25957101735 237074.10897620811 232375.63341121134 238906.25560913706 231714.54655120516 234744.55107660027 230832.47534691179 235403.07999110359 232792.08582336566 233517.25957101746
234225.29253656292 230020.9228216492 229058.89767593922 233881.9215859675 232310.62795993811 227935.8242216403 230229.4853783187 232709.63732356642 231971.84191395598 234225.29253656295
226557.73650799712 224418.87159738448 222458.56865613305 221825.71536984397 222766.81920505219 223627.65655331829 219515.05489624559 221591.72862942846 218413.87384419335 226557.73650799718
234718.54835693506 239028.03865673582 237282.00491841108 233436.09890020956 236991.97179437266 233505.94107803385 237101.14628426189 235544.72684556764 235603.92961959852 234718.54835693518
231503.27248424385 231131.56201920574 231205.59786375539 234579.01778294172 230593.64482278537 228549.92901068702 228858.26254500775 228796.26533733317 234156.08540600404 231503.27248424393
219357.86439422317 218519.04877108353 222157.03870434102 215189.2075320009 217389.44407649318 216326.76455039484 217811.98813281587 213974.96532374996 218551.0812464302 219357.8643942232
214717.31844991533 220923.0976194471 218691.74562272095 217917.18941455428 213989.33240280635 216723.38188147554 212670.17775100889 219534.17534426617 218977.01125442865 214717.31844991527
223707.98210974183 219170.57713323084 222111.72597620601 219794.50912583238 218417.74035587424 217669.22986478399 221327.64890633262 222781.02006039323 223617.04207576151 223707.98210974177
215449.46356839966 218890.93548863591 220365.53184937109 220135.88112121026 215605.22712705046 216628.53611109892 216424.93927529661 215667.49319474888 218139.15434660556 215449.46356839966
226180.8499212079 222854.59635264217 225136.18665389807 223292.58509653556 223484.91632769493 223561.24682960581 224726.00295244361 228016.61438946612 229975.30097597209 226180.84992120793
227531.78601320976 226709.74347826224 230808.17245493052 234957.05642449379 226909.2011220128 226295.23106293217 228856.65262127024 230010.5359178725 227276.17619392756 227531.78601320976
238400.68947390097 237369.77832194499 238769.38039349171 238149.62804923311 239034.59174654318 243810.18389104496 238825.49171611393 243097.26771796669 241819.93653050446 238400.68947390091
225781.84687109067 223825.96532456984 221357.93317466186 223758.18172500239 226767.80417665071 221215.03741050983 224145.60964661787 222933.39017379095 225752.41831631889 225781.84687109076
221617.27247267033 221375.3370800039 224887.84419597394 220011.72106977587 223791.74137489093 224263.48152639184 222379.33054255173 223869.77140697441 220999.23400698794 221617.27247267036
225524.5272904335 227728.53227585944 227884.3139396325 230218.92493381671 226743.98496499073 226834.7586646688 226497.64342311324 228457.01229676005 225471.90156082215 225524.52729043347
229259.77110451934 232330.70820769784 235282.82698237879 230971.37161319982 232003.52170896478 233654.60666655967 234629.97055996989 231425.45157122833 229537.45592918052 229259.77110451943
