10.471975511965976 0.0 18.137993642342181
|[ -1.04719755e+01  -1.28244713e-15   1.81379936e+01]| |[-10.38600074  -1.33912651  18.13799364]| |[-10.12948812  -2.65626459  18.13799364]| |[ -9.70664958  -3.92978689  18.13799364]| |[ -9.12442813  -5.13878219  18.13799364]| |[ -8.39238382  -6.26339883  18.13799364]| |[ -7.5225368   -7.28517063  18.13799364]| |[ -6.52916994  -8.18732014  18.13799364]| |[ -5.42859428  -8.95503407  18.13799364]| |[ -4.23888126  -9.5757066   18.13799364]| |[ -2.97956592 -10.03914628  18.13799364]| |[ -1.67132619 -10.33774346  18.13799364]| |[ -0.33564334 -10.46659518  18.13799364]| |[  1.00555078 -10.4235857   18.13799364]| |[  2.33023377 -10.20942122  18.13799364]| |[  3.61665439  -9.82761833  18.13799364]| |[  4.84368965  -9.28444623  18.13799364]| |[  5.99119165  -8.58882377  18.13799364]| |[  7.04031846  -7.75217306  18.13799364]| |[  7.97384343  -6.78823188  18.13799364]| |[  8.77643811  -5.71282813  18.13799364]| |[  9.43492392  -4.54361989  18.13799364]| |[  9.93848854  -3.29980554  18.13799364]| |[ 10.27886346  -2.00180848  18.13799364]| |[ 10.45045972  -0.67094177  18.13799364]| |[ 10.45045972   0.67094177  18.13799364]| |[ 10.27886346   2.00180848  18.13799364]| |[  9.93848854   3.29980554  18.13799364]| |[  9.43492392   4.54361989  18.13799364]| |[  8.77643811   5.71282813  18.13799364]| |[  7.97384343   6.78823188  18.13799364]| |[  7.04031846   7.75217306  18.13799364]| |[  5.99119165   8.58882377  18.13799364]| |[  4.84368965   9.28444623  18.13799364]| |[  3.61665439   9.82761833  18.13799364]| |[  2.33023377  10.20942122  18.13799364]| |[  1.00555078  10.4235857   18.13799364]| |[ -0.33564334  10.46659518  18.13799364]| |[ -1.67132619  10.33774346  18.13799364]| |[ -2.97956592  10.03914628  18.13799364]| |[ -4.23888126   9.5757066   18.13799364]| |[ -5.42859428   8.95503407  18.13799364]| |[ -6.52916994   8.18732014  18.13799364]| |[ -7.5225368    7.28517063  18.13799364]| |[ -8.39238382   6.26339883  18.13799364]| |[ -9.12442813   5.13878219  18.13799364]| |[ -9.70664958   3.92978689  18.13799364]| |[-10.12948812   2.65626459  18.13799364]| |[-10.38600074   1.33912651  18.13799364]| |[ -1.04719755e+01   1.28244713e-15   1.81379936e+01]|
-3.1415926535897931 -3.0133643820146996 -2.885136110439606 -2.7569078388645125 -2.628679567289419 -2.500451295714325 -2.3722230241392315 -2.2439947525641379 -2.1157664809890444 -1.9875382094139509 -1.8593099378388573 -1.7310816662637636 -1.6028533946886701 -1.4746251231135765 -1.3463968515384828 -1.2181685799633892 -1.0899403083882957 -0.96171203681320216 -0.83348376523810863 -0.7052554936630151 -0.57702722208792157 -0.44879895051282759 -0.32057067893773405 -0.19234240736264052 -0.064114135787546989 0.064114135787546545 0.19234240736264008 0.32057067893773361 0.44879895051282759 0.57702722208792112 0.70525549366301465 0.83348376523810819 0.96171203681320172 1.0899403083882957 1.2181685799633888 1.3463968515384828 1.4746251231135759 1.6028533946886698 1.7310816662637629 1.8593099378388569 1.98753820941395 2.115766480989044 2.2439947525641379 2.372223024139231 2.500451295714325 2.6286795672894181 2.7569078388645121 2.8851361104396052 3.0133643820146991 3.1415926535897931
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200
323.68020917451446 343.5884241559076 334.7743400586794 339.83858897490319 332.37094064871991 333.52182408491296 354.62779274712875 340.36348410826821 324.79589277284117 339.89081971868546 324.70400348815389 316.14956584714247 324.14946878520914 313.32899010830164 315.84611633830679 322.58091296759932 342.49381884543044 351.90068746318326 338.38778490472316 339.89123512174876 352.64744672963644 329.96675992770395 321.97792175629274 318.03140206009198 316.19110634104248 315.30882580902545 309.07356569489036 317.3154353837985 307.43572103594732 308.1079845569493 313.27533061328444 305.27417115625212 300.93421203199807 305.01429407347274 328.52264910056533 329.50503887957245 310.73826218220881 323.59003707104398 316.69346804006148 311.42485768880738 326.90660533668745 300.84216841286695 305.60353046679074 321.43365817028047 314.5574278788576 318.67723950307027 309.4543991507673 317.395974470098 326.86625010379078 323.68020917451435
371.48545519716555 361.0071099935501 370.37401579575732 370.23691057700177 366.32133369678979 375.93698760143604 370.14488417039951 352.96908201710164 370.03841832833626 378.79023308361195 366.03867308146187 357.29907697816697 340.70014154494498 340.87031980180194 327.44277152283394 321.18614398697508 336.66299019234339 318.42448021245752 334.84681606402228 335.91545351021142 332.15176610255372 325.10285422182483 303.68166155249867 328.65465086762447 318.37749604389563 328.2389542024078 340.45226404902337 323.45529717192068 342.11549103818982 339.21835807998622 333.19762442558198 331.80418268523357 335.61195075315197 345.0277403989852 336.74038890523121 333.38185469194997 343.10081022105669 329.28271680837963 340.68045202705497 337.0806700742549 334.72677018556055 314.43933569334831 306.03331204342356 316.46499690218872 331.02345355190067 324.12395123455804 341.46248024635241 353.3863461116066 347.52465717289112 371.48545519716566
307.83777884218296 286.7542977194658 308.04421222753547 306.18275102509949 309.50157663694705 327.38491771659727 332.3387913859475 325.54593308428161 324.91919469333743 314.74182639006546 318.43054543922864 313.75832560860448 302.57805521505975 300.58549042986505 301.84568188740604 291.04623185095051 293.58856619926541 296.65558762080133 311.19546060031627 321.95410180515449 308.28037181452271 319.84113851610084 302.58607652791915 310.46972995058076 314.19717989163905 299.79157269073187 314.53127981798332 298.91471793624459 306.82837014104877 326.69697347439381 296.66842730835776 308.02693435537446 322.73648228946666 311.24885103719168 301.56643102751025 288.15737277662214 281.50763494472699 286.29286045445406 283.26247798818235 292.74224941315833 298.63503782117533 299.87085492276339 301.45756613923476 312.06254995217677 314.99793164793846 308.45424763918595 315.95921448629883 308.44578185876139 298.13062651983728 307.83777884218307
318.35566870310765 329.27464062837834 305.05389847049025 334.2518998378996 309.31034163829082 318.23248320940002 336.49709622671344 304.5966270773315 309.12433456192241 326.32001371960132 337.56700363408243 366.13784824617051 354.22437361413523 364.00728875398602 349.69808844443088 337.31699038770068 315.87396056490076 308.10901298965064 333.02748464237413 331.71661346601968 323.07504683366847 343.92389198152853 344.98665186388797 348.66820632467449 343.75846897261727 352.61204328396758 344.06381078612458 336.20500635320855 327.44106644144006 331.17473037669339 324.71328972431644 297.20510674944188 294.35727251973276 300.62629895826734 292.09369493277126 292.50158653501103 297.46582174843786 303.6308597849337 322.5551311509027 321.08652420324967 336.19336665343911 332.40567769812151 336.97984649011926 334.35680897462663 324.30596059253833 340.61544675683808 318.35562683383426 335.55948054056569 318.560020335856 318.35566870310754
312.16254647711497 294.08403251546247 292.04592106017066 290.9688138474603 285.69792353491414 313.32386106840556 299.08100064613791 281.73237031033165 310.57111090603081 308.03366621375977 293.0057351917232 316.56177282484811 288.8254514564224 303.73166470827488 310.4901906687461 297.11953842971354 327.90951216585609 310.4881135870412 298.28629191306044 320.57883919944936 318.33908431811642 289.41533605999973 286.12244601651889 291.51086084509939 280.83021112863969 290.98969418893154 281.52419886597971 283.03722493947669 290.7398715538377 291.68647883916634 304.64012922358904 299.63328657505241 294.72660810067316 302.53344524258767 290.20609620741715 292.71661416901725 300.53095628745359 291.44419366253237 298.03509515003378 295.90628095298746 288.06828501394972 284.55032104756765 279.35050074636433 288.62111015308705 299.87532530781687 287.92559270473987 301.08202732894921 305.38818511506105 297.96573360985553 312.16254647711492
355.96560926045134 356.73184011278988 353.93554038157714 357.08240558482527 350.53826467342662 344.55700500284303 325.65136840656231 326.51303551184748 325.55910660846195 306.8775020461685 311.47517934704803 320.8327966657576 321.88366718411731 339.14940675049132 326.23375195998739 338.32018995616937 331.76144976896154 323.15439226227352 342.53400579348278 340.29650027112086 313.1052512574999 321.59960346135784 321.33194768621183 300.16762907994513 312.01892222651458 298.31519001260551 304.79032010905689 298.82049587456123 303.46647230175512 303.05448440028562 301.52277802928569 308.54352496509995 304.34858785446221 301.59568977697074 314.93631697218046 344.01302040636108 347.35410830677449 359.36163696340526 369.80761717534028 361.72501831555343 372.01559693129741 350.56109919773542 343.89849387870686 347.66955992525743 339.90567551966296 328.6372319111756 328.4885952165647 352.2061615295998 344.47035712009358 355.96560926045123
302.02074388881294 315.79255200273775 294.13925403436917 315.48519821963788 317.70767453653218 316.12796283076005 329.67094329643686 322.77962301596222 330.46004372881674 342.62448201869097 337.53527694930267 337.09464695138541 341.39338574588106 328.65633782312472 342.16247497131513 335.81192722017994 340.27275443286368 335.52577041257319 335.43098654650674 350.83399584953185 342.35179611584817 339.72171761295533 328.67177212775835 323.00005376986473 318.72983010307166 319.47107578272465 316.72110811938154 316.8869400024717 319.68275853314537 326.47312110279762 320.49316671322413 325.03170331265534 324.08449101400566 309.51583211358968 310.65558289771917 314.09914934321404 314.03085019043135 322.42538685937683 330.07337223906467 332.79638215607667 347.33217987988149 336.1617149664109 330.12219497122214 337.0828206155897 320.18958640820671 329.37874118336259 308.30099598541278 318.4433981319163 320.97984558717593 302.02074388881289
339.4364984712052 343.83386612987107 328.84996404507143 342.79637951168826 333.26151037664113 337.48105944210772 322.44163840462323 315.86329440374175 345.86689926624342 333.79429814649501 336.52892602320634 333.12128344667224 323.27440018023566 332.04862877460732 323.6392459785007 335.33082555453569 336.10674387492685 325.77225147548575 347.26035134395534 357.63252431846757 338.20982494453358 341.66554551315141 340.07918610808349 338.18218559026155 336.09081181396721 330.22665360422019 329.94478396056525 322.24699888896873 330.33932810978837 327.14957615233197 326.03389124580531 345.06282885938458 340.96168073186942 340.75363396164408 334.73314325929914 338.17774025433982 334.77835659835978 347.98391909303774 339.87934428257074 342.24927175129824 365.83871136541126 350.27249859696451 354.50846129372928 353.1828301129878 343.32331647595419 335.78417818577566 329.43730137286468 351.59851746664214 334.64419322883884 339.43649847120508
